latitude,longitude,home_size,lot_size,zoning,sex_offenders,crime_index,enviornmental_hazards,school_quality,bedrooms,bathrooms,sale_price,date,sale_price_cpi,age
33.941842,-118.023689,1540.0,7013.0,LCR105,8.0,Moderate,4.0,Above Average,3.0,2.0,695000.0,2020-11-20,834.9006699545159,67.0
34.433734,-118.484721,1374.0,9688.0,SCUR2,1.0,Low,5.0,Above Average,4.0,2.0,570000.0,2020-11-20,756.1010394145209,57.0
34.046556,-118.36607,1858.0,6375.0,LAR1,10.0,Slightly High,3.0,Average,3.0,2.0,1095000.0000000002,2020-11-20,1047.9714875549796,90.0
33.847515,-118.188749,528.0,3219.0,LBR1N,22.0,Slightly High,5.0,Average,1.0,1.0,415000.00000000006,2020-11-20,645.1585476951469,82.0
34.600109,-118.18563400000001,1770.0,6629.0,PDR1,4.0,Moderate,3.0,Above Average,4.0,3.0,410000.0,2020-11-20,641.2602730472549,32.0
34.433551,-118.555603,1355.0,4517.0,SCUR1,0.0,Low,8.0,Excellent,2.0,3.0,635000.0,2020-11-25,798.0484710748118,31.0
34.072616,-118.080504,1335.0,6043.0,RMR1YY,7.0,Moderate,5.0,Excellent,4.0,2.0,680000.0,2020-11-25,825.8418051080278,70.0
34.213512,-118.40695,3245.0,6970.0,LAR1,11.0,Low,10.0,Average,6.0,5.0,980000.0000000001,2020-11-25,991.4149078929361,67.0
33.802724,-118.31598899999999,2110.0,5189.0,LOR1,6.0,Moderate,11.0,Average,4.0,3.0,784999.9999999999,2020-11-25,887.3137993117099,55.0
33.962604999999996,-118.03438700000001,936.0,6001.0,WHR1YY,5.0,Moderate,7.0,Above Average,2.0,1.0,530000.0,2020-11-25,729.0886577090259,96.0
33.849914,-118.10698799999999,1140.0,6013.0,LKR1,4.0,Moderate,8.0,Above Average,3.0,2.0,735000.0000000001,2020-11-25,858.590495925892,67.0
34.15275,-118.018386,1232.0,6096.0,MORL,0.0,Low,7.0,Excellent,3.0,2.0,904999.9999999999,2020-11-25,952.7231032468409,64.0
34.185608,-118.330722,887.0,6750.0,BUR1YY,5.0,Low,6.0,Excellent,2.0,1.0,840000.0,2020-11-25,917.871848941433,73.0
34.189823,-118.37300900000001,1353.0,7559.0,LAR1,14.0,Low,9.0,Average,3.0,2.0,860000.0,2020-11-25,928.7346157977798,65.0
33.820683,-118.09326499999999,1210.0,5319.0,LBR1N,5.0,Slightly High,3.0,Excellent,3.0,1.0,649999.9999999999,2020-11-25,807.4192243260364,67.0
33.974771999999994,-118.065495,1166.0,6480.0,LCR1YY,10.0,Moderate,14.0,Average,3.0,1.0,570000.0,2020-11-25,756.1010394145209,73.0
33.906155,-118.23008600000001,704.0,5004.0,CORM,16.0,High,15.5,Poor,2.0,2.0,350000.0,2020-11-25,592.48373081713,98.0
33.897483,-118.08508,1883.0,5855.0,NOR1YY,22.0,Moderate,5.0,Average,3.0,2.0,685000.0,2020-11-25,828.8724274214682,70.0
33.821493,-118.07392800000001,1607.0,5567.0,LBR1N,5.0,Slightly High,4.0,Excellent,3.0,2.0,800000.0,2020-11-25,895.7512043393494,56.0
34.171712,-118.242755,2064.0,10653.0,GLR1YY,0.0,Low,2.0,Excellent,3.0,2.0,1325000.0,2020-11-25,1152.7903872777015,55.0
33.832868,-118.36867099999999,1516.0,5652.0,TORR-LO,1.0,Low,4.0,Excellent,4.0,2.0,860000.0,2020-11-25,928.7346157977798,65.0
34.120855999999996,-117.73011299999999,1989.0,9964.0,CLRS10000,0.0,Low,4.0,Excellent,4.0,2.0,779999.9999999999,2020-11-25,884.4834450533883,57.0
34.21674,-118.625631,1358.0,7544.0,LARS,5.0,Very Low,5.0,Average,3.0,2.0,735000.0000000001,2020-11-25,858.590495925892,63.0
34.195217,-118.411426,1876.0,7409.0,LAR1,8.0,Low,9.0,Average,4.0,2.0,640000.0,2020-11-25,801.184233532036,66.0
33.989342,-117.827211,1498.0,6994.0,LCR110000,1.0,Low,2.0,Excellent,4.0,2.0,700000.0,2020-11-25,837.8985276069952,49.0
34.088304,-118.098549,1584.0,7499.0,SLR1YY,8.0,Low,4.0,Above Average,3.0,2.0,841000.0000000001,2020-11-25,918.4180387243376,73.0
33.784815,-118.337332,1536.0,5186.0,TORR-LO,2.0,Low,5.0,Excellent,3.0,3.0,428000.0,2020-11-25,655.1855216198969,66.0
34.118402,-118.026771,3595.0,7960.0,ARR1YY,0.0,Low,3.0,Excellent,4.0,5.0,2000000.0000000002,2020-11-25,1416.307011275623,4.0
33.989581,-118.33474,1497.0,7000.0,LAR1,22.0,Slightly High,9.0,Poor,3.0,2.0,729999.9999999999,2020-11-25,855.6651364983838,95.0
33.784583000000005,-118.24669499999999,1166.0,6017.0,LAR2,22.0,Moderate,15.5,Average,3.0,1.0,515000.0,2020-11-25,718.697314015807,63.0
34.169923,-118.34529099999999,2581.0,6806.0,BUR1YY,6.0,Low,6.0,Excellent,5.0,3.0,1379000.0000000002,2020-11-25,1176.0466261398662,20.0
34.300046,-118.519342,4709.0,12756.0,LARE11,0.0,Low,3.0,Above Average,7.0,5.0,1200000.0000000002,2020-11-25,1097.0666935574575,46.0
34.184703999999996,-118.648271,1356.0,7136.0,LARS,3.0,Very Low,2.0,Excellent,4.0,2.0,748000.0,2020-11-25,866.1501923861094,60.0
33.975862,-118.402552,2219.0,7040.0,LAR1,4.0,Slightly High,7.0,Average,3.0,2.0,1100000.0,2020-11-25,1050.3613914285254,70.0
34.702758,-118.09723899999999,1959.0,6465.0,LRR7000,5.0,Moderate,2.0,Poor,3.0,3.0,377000.0,2020-11-25,614.9121613779727,15.0
34.072981,-118.12109099999999,2480.0,6620.0,ALRPD,3.0,Low,5.0,Excellent,3.0,3.0,880000.0000000001,2020-11-25,939.4717888701791,97.0
33.872421,-118.34060500000001,1335.0,7089.0,TORR-LO,5.0,Low,7.0,Above Average,3.0,2.0,705000.0000000001,2020-11-25,840.8856976078507,63.0
33.756175,-118.12806499999999,1406.0,3138.0,LBR1S,1.0,Slightly High,3.0,Excellent,3.0,2.0,1000000.0,2020-11-25,1001.480291915045,84.0
33.822448,-118.181797,1658.0,9382.0,LBR1N,10.0,Slightly High,15.5,Above Average,2.0,1.0,874999.9999999999,2020-11-25,936.7990329881128,93.0
34.619702000000004,-118.208882,1909.0,8298.0,PDRPD-1-12U-R,5.0,Moderate,3.0,Above Average,4.0,2.0,415000.00000000006,2020-11-25,645.1585476951469,30.0
33.922186,-118.087312,1963.0,5369.0,NOR105,14.0,Moderate,2.0,Above Average,3.0,1.0,515000.0,2020-11-19,718.697314015807,69.0
34.475597,-118.53066299999999,2399.0,6263.0,SCUR2,0.0,Low,3.0,Excellent,4.0,3.0,764999.9999999999,2020-11-25,875.9375108688384,21.0
33.795809999999996,-118.100381,1310.0,5804.0,LBR1N,3.0,Slightly High,3.0,Excellent,3.0,2.0,825000.0,2020-11-25,909.6396481314736,67.0
33.817723,-118.328852,2087.0,5959.0,TORR-LO,1.0,Low,14.0,Above Average,3.0,2.0,937500.0000000001,2020-11-25,969.6791230354779,45.0
34.193305,-118.652948,2053.0,7741.0,LARS,3.0,Very Low,3.0,Excellent,3.0,3.0,805000.0,2020-11-25,898.5460666826527,60.0
33.841076,-118.064149,1249.0,5148.0,LKR1,7.0,Moderate,9.0,Above Average,3.0,2.0,620000.0,2020-11-25,788.5663704206712,60.0
34.082167,-118.276192,1216.0,4953.0,LARD1.5,11.0,Slightly High,5.0,Above Average,2.0,1.0,1335000.0,2020-11-25,1157.1323626754267,94.0
34.616735,-118.187123,1854.0,7189.0,PDRPD-1-12U,4.0,Moderate,3.0,Above Average,2.0,2.0,417000.00000000006,2020-11-25,646.711278094251,28.0
34.19587,-118.13951599999999,1296.0,11119.0,LCR175,3.0,Moderate,2.0,Poor,3.0,1.0,776500.0,2020-11-25,882.4967959492433,97.0
33.946061,-118.104463,4073.0,15962.0,DOR110,6.0,Moderate,2.0,Above Average,5.0,4.0,1595000.0000000002,2020-11-25,1264.8026036798465,67.0
33.970454,-118.401211,2013.0,6279.0,LAR1,2.0,Slightly High,5.0,Average,4.0,3.0,1760000.0000000002,2020-11-25,1328.6137452871203,72.0
34.105921,-118.120251,1169.0,9871.0,SLR165,3.0,Low,3.0,Above Average,2.0,1.0,815000.0,2020-11-25,904.1098725828674,79.0
34.56503,-118.17562,1863.0,6610.0,LCA22,1.0,Moderate,3.0,Above Average,3.0,3.0,420000.0,2020-11-25,649.0334086467217,14.0
34.176999,-118.27203200000001,1810.0,10705.0,GLR1YY,2.0,Low,3.0,Above Average,3.0,2.0,1300000.0,2020-11-25,1141.863217562645,68.0
33.906777000000005,-118.110841,986.0,5713.0,BFR1YY,14.0,Moderate,4.0,Above Average,3.0,1.0,570000.0,2020-11-25,756.1010394145209,68.0
34.109691999999995,-118.087001,2109.0,5158.0,LCR1,1.0,Low,3.0,Above Average,3.0,2.0,1120000.0000000002,2020-11-25,1059.8671181358318,50.0
34.134531,-117.82566000000001,2247.0,10897.0,GDE5,0.0,Low,3.0,Excellent,3.0,3.0,960000.0000000001,2020-11-25,981.2462810581623,60.0
33.795837,-118.140014,1523.0,7391.0,LBR1N,6.0,Slightly High,6.0,Excellent,3.0,2.0,876999.9999999999,2020-11-25,937.8690493654494,76.0
34.185757,-118.635627,1618.0,7080.0,LARS,4.0,Very Low,3.0,Excellent,2.0,2.0,805000.0,2020-11-25,898.5460666826527,61.0
34.079605,-117.863281,1686.0,12553.0,LCA110000,2.0,Moderate,3.0,Above Average,4.0,2.0,744999.9999999999,2020-11-25,864.4115151044737,64.0
34.0578,-118.33048400000001,1148.0,5000.0,LAR1,4.0,Slightly High,3.0,Average,2.0,1.0,1350000.0000000002,2020-11-25,1163.6149476425735,97.0
33.922686,-118.287663,1618.0,9715.0,LAR1,22.0,Slightly High,12.0,Poor,3.0,2.0,585000.0,2020-11-25,765.985132643012,73.0
34.182808,-118.662595,2293.0,11572.0,LARE11,2.0,Very Low,2.0,Excellent,4.0,3.0,900000.0,2020-11-30,950.0876262665562,54.0
33.94583,-118.03816299999998,1574.0,6688.0,LCR15000,5.0,Moderate,4.0,Above Average,3.0,2.0,640000.0,2020-11-30,801.184233532036,68.0
34.256909,-118.416985,1096.0,7498.0,LAR1,19.0,Low,13.0,Poor,3.0,2.0,530000.0,2020-11-20,729.0886577090259,69.0
33.778451000000004,-118.40031699999999,2852.0,7185.0,RPRS10000,2.0,Very Low,2.0,Excellent,4.0,2.0,1632499.9999999998,2020-11-30,1279.5845928821404,57.0
33.910659,-118.108553,1229.0,5501.0,NOR15000,12.0,Moderate,4.0,Average,3.0,2.0,610000.0000000001,2020-11-24,782.1811125356382,66.0
34.656816,-118.23114299999999,2652.0,10128.0,LCA11OOOO,1.0,Moderate,2.0,Above Average,4.0,3.0,470000.0,2020-11-24,686.5802970478359,30.0
33.983919,-118.05046100000001,702.0,3614.0,WHR2YY,10.0,Moderate,13.0,Average,1.0,1.0,525000.0000000001,2020-11-24,725.6414107012347,95.0
34.200835,-118.163256,1636.0,7827.0,LCR175,2.0,Moderate,3.0,Poor,4.0,2.0,1038000.0,2020-11-24,1020.3310053839514,72.0
34.082741999999996,-118.31227700000001,1763.0,1240.0,LAR3,13.0,Slightly High,6.0,Average,3.0,4.0,1040000.0,2020-11-24,1021.3135101906826,6.0
34.012895,-118.420511,856.0,2500.0,LAR3,3.0,Slightly High,15.5,Average,2.0,1.0,500000.00000000006,2020-11-24,708.1535056378115,68.0
33.894555,-118.133275,1032.0,7029.0,BFR106,10.0,Moderate,4.0,Average,2.0,2.0,463000.00000000006,2020-11-24,681.4482848086382,72.0
33.955403000000004,-118.135327,1377.0,7866.0,DOR171/2,6.0,Moderate,8.0,Above Average,3.0,2.0,732500.0,2020-11-24,857.1290642350973,67.0
34.012593,-118.090007,1385.0,6512.0,PRSF,19.0,Moderate,7.0,Poor,3.0,2.0,560000.0,2020-11-24,749.4392263904903,51.0
34.087934000000004,-117.930799,1372.0,6257.0,LCA16000,5.0,Moderate,7.0,Above Average,3.0,2.0,575999.9999999999,2020-11-24,760.070101013245,66.0
33.7871,-118.10411,1300.0,6983.0,LBR1N,3.0,Slightly High,7.0,Above Average,3.0,2.0,840000.0,2020-11-24,917.871848941433,65.0
34.122482,-118.178601,1076.0,3794.0,LAR1,9.0,Slightly High,4.0,Average,2.0,1.0,1060000.0,2020-11-24,1031.0870679044997,82.0
34.44165,-118.511873,1381.0,5125.0,SCUR2,2.0,Low,4.0,Excellent,3.0,2.0,555000.0,2020-11-24,746.0860139268832,49.0
34.567473,-118.096673,1260.0,4858.0,PDR1,4.0,Moderate,2.0,Average,3.0,2.0,342999.99999999994,2020-11-24,586.5289693248967,32.0
34.063051,-118.150378,1620.0,5951.0,ALR1YY,3.0,Low,4.0,Excellent,4.0,2.0,790000.0,2020-11-24,890.135153965089,65.0
34.215244,-118.20113500000001,2638.0,15110.0,LFR115000,0.0,Very Low,4.0,Excellent,3.0,3.0,1600000.0000000002,2020-11-24,1266.7835016887416,57.0
34.028915999999995,-118.36109099999999,1076.0,4812.0,LARD1.5,16.0,Slightly High,9.0,Poor,2.0,2.0,838000.0000000001,2020-11-24,916.7784931645027,98.0
34.168724,-118.04848100000001,1046.0,5757.0,SRR175,2.0,Very Low,3.0,Excellent,2.0,1.0,700000.0,2020-11-24,837.8985276069952,72.0
33.881444,-118.21068600000001,1412.0,6782.0,CORL,15.0,High,9.0,Poor,4.0,2.0,545000.0,2020-11-24,739.3339654218266,73.0
34.047774,-117.96401200000001,1008.0,5964.0,LCA106,10.0,Moderate,7.0,Average,3.0,2.0,508000.0,2020-11-24,713.7962522652216,63.0
33.844169,-118.11567,1257.0,5492.0,LKR1YY,5.0,Moderate,7.0,Above Average,2.0,1.0,720000.0,2020-11-24,849.7842067653738,70.0
33.900465999999994,-118.05334199999999,775.0,5150.0,NOR1YY,3.0,Moderate,15.5,Average,2.0,1.0,534999.9999999999,2020-11-24,732.5196821078738,71.0
34.683842,-118.1856,1887.0,6527.0,LRR17500,2.0,Moderate,2.0,Average,4.0,2.0,400000.00000000006,2020-11-24,633.3917508443708,36.0
33.877086,-118.342402,1567.0,5742.0,TORR-LO,5.0,Low,7.0,Excellent,4.0,2.0,715000.0000000001,2020-11-24,846.8284266558276,61.0
33.980889000000005,-118.293872,884.0,3000.0,LAR1,22.0,Slightly High,10.0,Poor,2.0,1.0,450000.00000000006,2020-11-24,671.8134032545121,94.0
34.136944,-118.235902,831.0,4724.0,GLR4,5.0,Low,3.0,Above Average,2.0,2.0,640000.0,2020-11-24,801.184233532036,97.0
34.679691999999996,-118.084934,1356.0,6668.0,LRR1,14.0,Moderate,3.0,Poor,3.0,2.0,299000.0,2020-11-24,547.6183614098225,29.0
34.134029999999996,-118.33555700000001,3126.0,10531.0,LARE15,0.0,Slightly High,3.0,Above Average,4.0,4.0,2250000.0,2020-11-24,1502.2204378725676,65.0
33.83525,-118.21736999999999,1028.0,5421.0,CARS,19.0,Slightly High,15.5,Average,2.0,1.0,605000.0,2020-11-24,778.9688562015926,86.0
34.212241999999996,-118.62019599999999,1303.0,7505.0,LARS,6.0,Very Low,4.0,Average,3.0,2.0,720999.9999999999,2020-11-24,850.3741299233825,58.0
34.021281,-117.88092900000001,3132.0,16978.0,WARPD148002.5,5.0,Low,2.0,Above Average,4.0,3.0,1060000.0,2020-11-24,1031.0870679044997,35.0
34.044325,-118.474075,1751.0,5999.0,LARE9,0.0,Slightly High,10.0,Above Average,2.0,2.0,1824999.9999999998,2020-11-24,1352.9253728668832,82.0
34.181481,-118.64435800000001,1524.0,7447.0,LARS,2.0,Very Low,2.0,Excellent,3.0,2.0,779999.9999999999,2020-11-24,884.4834450533883,60.0
33.891034999999995,-118.09246599999999,1197.0,4858.0,NOR15000,21.0,Moderate,4.0,Above Average,4.0,2.0,539999.9999999999,2020-11-24,735.9347107936218,46.0
33.994359,-118.32005900000001,1612.0,4921.0,LAR1,22.0,Slightly High,7.0,Poor,3.0,1.0,749999.9999999999,2020-11-24,867.3073741878843,108.0
33.930536,-117.980544,1592.0,7562.0,WHR172,4.0,Moderate,2.0,Excellent,3.0,2.0,726999.9999999999,2020-11-24,853.905110356833,63.0
34.013473,-118.42173400000001,1042.0,6373.0,LAR1,3.0,Slightly High,13.0,Average,2.0,1.0,1226500.0,2020-11-24,1109.1139903783967,84.0
33.847281,-118.19775600000001,1265.0,6772.0,LBR1N,14.0,Slightly High,14.0,Average,4.0,3.0,440000.00000000006,2020-11-24,664.3068726435602,77.0
34.618519,-118.21915800000001,2603.0,12366.0,PDR3-8U,3.0,Moderate,3.0,Above Average,5.0,3.0,520000.0,2020-11-24,722.1777087732678,32.0
34.044909999999994,-117.976848,1220.0,5812.0,LPR1YY,7.0,Moderate,7.0,Average,4.0,2.0,530000.0,2020-11-24,729.0886577090259,65.0
34.163298,-118.384983,1773.0,8100.0,LAR1,7.0,Low,3.0,Excellent,2.0,2.0,1499999.9999999998,2020-11-24,1226.5578513227028,85.0
34.225799,-118.393611,1406.0,7515.0,LAR1,16.0,Low,15.5,Average,3.0,2.0,695000.0,2020-11-24,834.9006699545159,74.0
34.126508,-118.15248000000001,1290.0,6141.0,PSR6,2.0,Moderate,5.0,Average,3.0,2.0,875500.0,2020-11-24,937.0666516289065,94.0
34.185134999999995,-118.14168500000001,2104.0,7429.0,LCR110,4.0,Moderate,2.0,Poor,5.0,3.0,1025000.0,2020-11-24,1013.9215179054047,81.0
34.123655,-118.223597,912.0,7500.0,LARD1.5,12.0,Slightly High,8.0,Above Average,3.0,1.0,1000000.0,2020-11-24,1001.480291915045,98.0
33.955147,-118.031117,904.0,5900.0,WHR1YY,5.0,Moderate,4.0,Above Average,2.0,1.0,550000.0,2020-11-24,742.717662575648,70.0
33.862466,-118.123733,1882.0,5671.0,LKR1,16.0,Moderate,10.0,Excellent,3.0,2.0,759999.9999999999,2020-11-24,873.070277281059,79.0
33.850072999999995,-118.11201499999999,1626.0,6086.0,LKR1YY,6.0,Moderate,4.0,Above Average,4.0,2.0,774999.9999999999,2020-11-24,881.64400451545,69.0
34.090674,-117.74475600000001,1348.0,9393.0,POR17200,12.0,Moderately High,9.0,Average,3.0,1.0,530000.0,2020-11-24,729.0886577090259,72.0
34.018853,-118.061968,1714.0,5988.0,PRSF,6.0,Moderate,3.0,Poor,4.0,3.0,659999.9999999999,2020-11-24,813.6064353003858,55.0
34.1748,-118.357802,1251.0,7500.0,BUR1YY,9.0,Low,9.0,Above Average,4.0,2.0,779999.9999999999,2020-11-24,884.4834450533883,79.0
34.101147,-118.228348,1866.0,3492.0,LAR1,16.0,Slightly High,6.0,Average,3.0,3.0,1198999.9999999998,2020-11-24,1096.6094871639577,3.0
34.195425,-118.14895700000001,1389.0,8708.0,LCR175,3.0,Moderate,2.0,Poor,3.0,2.0,975000.0000000001,2020-11-24,988.8825540562881,43.0
33.816302,-118.092201,1130.0,5508.0,LBPD11,6.0,Slightly High,3.0,Excellent,3.0,2.0,1035000.0,2020-11-24,1018.8554717046684,67.0
34.115992999999996,-118.25822600000001,1396.0,6753.0,LAR1,8.0,Slightly High,5.0,Average,4.0,2.0,1190000.0,2020-11-24,1092.4860192982562,98.0
33.816505,-118.13148500000001,1323.0,5509.0,LBR1N,1.0,Slightly High,4.0,Excellent,2.0,1.0,699500.0,2020-11-24,837.5992246763504,70.0
33.850813,-118.153632,2394.0,5251.0,LKR1,12.0,Moderate,10.0,Above Average,5.0,2.0,799000.0000000001,2020-11-24,895.1911847758001,68.0
34.160821999999996,-118.145756,1914.0,9095.0,PSR1,6.0,Moderate,5.0,Poor,4.0,2.0,950000.0,2020-11-24,976.122244567519,125.0
33.980804,-117.897476,3801.0,6533.0,LCR106,3.0,Very Low,2.0,Above Average,6.0,6.0,400000.00000000006,2020-11-24,633.3917508443708,60.0
33.93963,-118.150376,1798.0,5965.0,DOR105,5.0,Moderate,8.0,Above Average,3.0,2.0,625000.0000000001,2020-11-24,791.7396885554634,62.0
34.046406,-118.43293500000001,1255.0,5417.0,LAR1,5.0,Slightly High,10.0,Above Average,3.0,2.0,1355000.0,2020-11-24,1165.7677986000044,96.0
33.825047999999995,-118.19613700000001,3231.0,12825.0,LBR1N,11.0,Slightly High,8.0,Above Average,3.0,3.0,1230000.0,2020-11-24,1110.6953737933368,95.0
34.087402000000004,-117.73083999999999,1071.0,5924.0,POR17200,10.0,Moderately High,4.0,Poor,3.0,1.0,474999.99999999994,2020-11-24,690.2226584007263,63.0
34.096069,-118.39453400000001,2981.0,4483.0,LARE11,0.0,Slightly High,3.0,Above Average,2.0,3.0,1950000.0,2020-11-24,1398.491119540548,41.0
34.046686,-117.97228600000001,1380.0,6107.0,LPR1YY,7.0,Moderate,4.0,Average,3.0,2.0,575000.0,2020-11-24,759.4100313264173,64.0
33.97964,-118.293145,947.0,3000.0,LAR1,22.0,Slightly High,11.0,Poor,1.0,1.0,459999.99999999994,2020-11-24,679.2369811364456,96.0
33.845428000000005,-118.18037199999999,1357.0,6755.0,LBR1N,22.0,Slightly High,5.0,Average,2.0,1.0,625000.0000000001,2020-11-24,791.7396885554634,73.0
34.011565999999995,-118.44690700000001,2267.0,6049.0,LAR1,4.0,Slightly High,9.0,Average,4.0,3.0,2227000.0,2020-11-24,1494.5226997723657,71.0
33.894968,-118.132732,1244.0,10195.0,BFR106,9.0,Moderate,4.0,Average,2.0,2.0,605000.0,2020-11-24,778.9688562015926,78.0
34.446717,-118.505423,1196.0,9020.0,SCUR2,2.0,Low,5.0,Excellent,3.0,2.0,585000.0,2020-11-24,765.985132643012,54.0
33.851356,-118.09399499999999,1008.0,5124.0,CERS5000,6.0,Low,4.0,Above Average,3.0,2.0,710000.0,2020-11-24,843.862293456055,50.0
34.220514,-118.223978,2915.0,12538.0,LFR115000,0.0,Very Low,2.0,Excellent,5.0,3.0,2150000.0,2020-11-24,1468.458363881191,68.0
33.770468,-118.159218,1476.0,5142.0,LBR2A,12.0,Slightly High,3.0,Average,3.0,2.0,877500.0000000001,2020-11-24,938.1363627667349,101.0
34.109871000000005,-117.730194,1892.0,10310.0,CLRS10000,2.0,Low,4.0,Excellent,3.0,3.0,764999.9999999999,2020-11-24,875.9375108688384,64.0
33.906867,-118.24476200000001,1066.0,10580.0,CORL,13.0,High,5.0,Poor,3.0,1.0,483500.00000000006,2020-11-24,696.3709512595043,69.0
33.903353,-118.08528000000001,984.0,5101.0,NOR1YY,22.0,Moderate,7.0,Average,2.0,1.0,532500.0,2020-11-24,730.8061834287424,70.0
33.984919,-118.462373,2215.0,2699.0,LAR1,3.0,Moderate,7.0,Average,3.0,2.0,1880000.0,2020-11-25,1373.1605940956717,91.0
34.596429,-118.150099,1317.0,7482.0,PDRA7000,5.0,Moderate,3.0,Above Average,4.0,2.0,364999.99999999994,2020-11-25,605.04662044292,40.0
34.444753999999996,-118.54333500000001,3184.0,9027.0,SCUR1,0.0,Low,4.0,Excellent,3.0,3.0,820000.0000000001,2020-11-25,906.8789751545021,30.0
34.033539000000005,-117.931219,1349.0,6773.0,LCA106,5.0,Moderate,3.0,Average,3.0,2.0,605000.0,2020-11-25,778.9688562015926,65.0
34.200004,-118.6438,2082.0,11790.0,LARE11,3.0,Very Low,3.0,Excellent,3.0,2.0,825000.0,2020-11-25,909.6396481314736,59.0
33.784603000000004,-118.179322,1085.0,5850.0,LBR1N,22.0,Slightly High,9.0,Average,2.0,1.0,459999.99999999994,2020-11-25,679.2369811364456,101.0
33.846790999999996,-118.37541599999999,1526.0,7910.0,TORR-LO,1.0,Low,6.0,Excellent,4.0,2.0,1302000.0,2020-11-25,1142.741236314112,61.0
33.870094,-118.052792,1230.0,5987.0,CERS5000,6.0,Low,3.0,Excellent,3.0,2.0,770000.0,2020-11-25,878.7953896229586,52.0
34.045931,-118.340519,694.0,2275.0,LARD1.5,22.0,Slightly High,9.0,Average,2.0,1.0,640000.0,2020-11-25,801.184233532036,97.0
34.168824,-118.33658100000001,1073.0,6750.0,BUR1YY,4.0,Low,10.0,Excellent,2.0,1.0,770000.0,2020-11-25,878.7953896229586,83.0
34.093072,-117.921783,1170.0,9047.0,LCA1YY,8.0,Moderate,5.0,Above Average,3.0,2.0,595000.0000000001,2020-11-25,772.5042725972944,64.0
33.786513,-118.154904,1692.0,6372.0,LBR2N,16.0,Slightly High,9.0,Average,3.0,2.0,790000.0,2020-11-24,890.135153965089,99.0
34.045823999999996,-118.144834,1529.0,7209.0,MPR1YY,7.0,Low,3.0,Excellent,3.0,3.0,800000.0,2020-11-24,895.7512043393494,64.0
34.384706,-118.54308700000001,2336.0,5503.0,SCUR2,1.0,Low,4.0,Excellent,5.0,3.0,700000.0,2020-11-24,837.8985276069952,51.0
34.257031,-118.307454,1032.0,5962.0,LAR1,10.0,Low,5.0,Above Average,3.0,2.0,705000.0000000001,2020-11-24,840.8856976078507,61.0
33.854537,-118.367668,1414.0,5205.0,TORR-LO,4.0,Low,8.0,Excellent,3.0,2.0,1100000.0,2020-11-24,1050.3613914285254,65.0
33.962629,-118.266726,1300.0,5200.0,LAR2,22.0,Slightly High,13.0,Poor,3.0,2.0,400000.00000000006,2020-11-24,633.3917508443708,50.0
34.088046999999996,-118.210158,624.0,3175.0,LARD1.5,21.0,Slightly High,10.0,Average,1.0,1.0,470000.0,2020-11-24,686.5802970478359,112.0
34.44314,-118.47875400000001,2272.0,4862.0,LCA21,1.0,Low,3.0,Excellent,3.0,3.0,720000.0,2020-11-24,849.7842067653738,17.0
34.176504,-118.140999,1040.0,6986.0,PSR6,5.0,Moderate,2.0,Average,2.0,1.0,850000.0,2020-11-24,923.3192074413415,96.0
34.044945,-117.952716,996.0,6109.0,LCA106,10.0,Moderate,7.0,Average,3.0,2.0,504999.99999999994,2020-11-24,711.6854652320736,65.0
33.936403999999996,-118.185657,882.0,5205.0,SGR1YY,15.0,Slightly High,15.5,Average,2.0,1.0,525000.0000000001,2020-11-24,725.6414107012347,74.0
34.621552,-118.22841499999998,2513.0,14721.0,PDA1,3.0,Moderate,3.0,Above Average,4.0,3.0,550000.0,2020-11-24,742.717662575648,17.0
34.19304,-118.651338,1250.0,7583.0,LARS,3.0,Very Low,3.0,Excellent,3.0,2.0,770000.0,2020-11-24,878.7953896229586,60.0
34.39418,-118.55269799999999,2274.0,5386.0,SCUR2,1.0,Low,5.0,Excellent,5.0,3.0,550000.0,2020-11-24,742.717662575648,51.0
34.049949,-118.311869,1974.0,7504.0,LAR1,9.0,Slightly High,13.0,Average,3.0,2.0,1643000.0000000002,2020-11-24,1283.693047219561,100.0
34.686394,-118.21524699999999,2554.0,8580.0,LRR1-7000,3.0,Moderate,2.0,Average,3.0,3.0,429999.99999999994,2020-11-24,656.7145447532929,15.0
33.903628999999995,-118.08528700000001,1118.0,5095.0,NOR1YY,22.0,Moderate,7.0,Average,2.0,1.0,519000.00000000006,2020-11-24,721.4829729618798,70.0
